Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
159 -0.198189 0.0101963 11.0049 0.000636239 0.732871 9.67844e-05 4897.16 0.08108 42.2898 0.175351
160 -0.198189 0.0101963 11.0049 0.000636239 0.724261 0.000108342 4897.17 0.0907625 38.1413 0.115926
161 -0.198189 0.0101963 11.0049 0.000636239 0.726958 0.000108385 4896.33 0.0907979 36.5826 2.69651e-12
162 -0.198189 0.0101963 11.0049 0.000636239 0.731392 0.000109352 4897.24 0.0916079 32.0468 0.0395471
163 -0.198189 0.0101963 11.0049 0.000636239 0.738534 0.000117637 4897.21 0.0985486 42.5061 0.07949
164 -0.198189 0.0101963 11.0049 0.000636239 0.733576 0.000105772 4897 0.0886088 38.7768 0.117915
165 -0.198189 0.0101963 11.0049 0.000636239 0.728475 0.00010766 4897.4 0.0901911 34.7499 0.23644
166 -0.198189 0.0101963 11.0049 0.000636239 0.731388 0.000108166 4897.28 0.090615 32.5457 0.0209273
167 -0.198189 0.0101963 11.0049 0.000636239 0.730929 0.000104465 4897.19 0.0875142 45.9431 0.105437
168 -0.198189 0.0101963 11.0049 0.000636239 0.721133 0.000102258 4897.19 0.0856658 42.4009 0.063475
169 -0.198189 0.0101963 11.0049 0.000636239 0.723341 9.49273e-05 4897.2 0.0795242 39.4228 0.0481327
170 -0.198189 0.0101963 11.0049 0.000636239 0.723743 0.000104258 4897.25 0.0873406 37.0308 0.0375741
171 -0.198189 0.0101963 11.0049 0.000636239 0.735741 0.000120187 4897.25 0.100685 45.9746 0.139037
172 -0.198189 0.0101963 11.0049 0.000636239 0.725498 0.000137704 4897.21 0.11536 42.6155 0.0699511
173 -0.198189 0.0101963 11.0049 0.000636239 0.736236 0.0023163 4892.05 1.94045 37.4212 1.88686e-11
174 -0.198189 0.0101963 11.0049 0.000636239 0.730685 0.000446789 4897.25 0.374292 37.171 0.0303173
175 -0.198189 0.0101963 11.0049 0.000636239 0.523516 5.90274e-05 4897.04 0.0494495 55.0852 0.119052
176 -0.198189 0.0101963 11.0049 0.000636239 0.511367 5.49484e-05 4897.08 0.0460323 51.0652 0.0955998
177 -0.198189 0.0101963 11.0049 0.000636239 0.510688 5.56671e-05 4897.06 0.0466344 48.0414 0.113085
178 -0.198189 0.0101963 11.0049 0.000636239 0.514187 6.114e-05 4897.06 0.0512193 45.9759 0.0931984
179 -0.198189 0.0101963 11.0049 0.000636239 0.528325 6.50535e-05 4897.1 0.0544978 54.881 0.0410561
180 -0.198189 0.0101963 11.0049 0.000636239 0.512578 6.73715e-05 4897.06 0.0564397 51.1956 0.186223
181 -0.198189 0.0101963 11.0049 0.000636239 0.486485 0.000302947 4896.21 0.25379 48.0335 0.0900289
182 -0.198189 0.0101963 11.0049 0.000636239 0.517757 0.000110803 4897.07 0.0928243 45.9471 0.115349
183 -0.198189 0.0101963 11.0049 0.000636239 0.746496 0.000108868 4897.34 0.0912032 60.339 0.0283753
184 -0.198189 0.0101963 11.0049 0.000636239 0.735198 0.000105336 4897.38 0.0882437 58.3111 0.0399358
185 -0.198189 0.0101963 11.0049 0.000636239 0.735651 0.000101505 4897.33 0.085035 56.7141 0.0336873
186 -0.198189 0.0101963 11.0049 0.000636239 0.741823 0.000108947 4897.33 0.0912687 55.5712 0.0314784
187 -0.198189 0.0101963 11.0049 0.000636239 0.745321 0.000128513 4897.34 0.10766 60.3392 0.0246196
188 -0.198189 0.0101963 11.0049 0.000636239 0.727954 0.000129072 4897.28 0.108129 58.411 0.0334138
189 -0.198189 0.0101963 11.0049 0.000636239 0.72734 0.000118103 4897.3 0.0989395 56.808 0.0331373
190 -0.198189 0.0101963 11.0049 0.000636239 0.731304 0.000131977 4897.28 0.110562 55.6244 0.0413367
191 -0.198189 0.0101963 11.0049 0.000636239 0.532008 7.00793e-05 4897.3 0.0587081 69.5765 0.0829987
192 -0.198189 0.0101963 11.0049 0.000636239 0.516059 5.79869e-05 4897.17 0.0485778 67.7144 0.0226748
193 -0.198189 0.0101963 11.0049 0.000636239 0.517317 6.18244e-05 4897.27 0.0517926 66.1939 0.0363399
194 -0.198189 0.0101963 11.0049 0.000636239 0.523885 6.78581e-05 4897.31 0.0568473 65.1657 0.11248
195 -0.198189 0.0101963 11.0049 0.000636239 0.537542 6.8995e-05 4897.13 0.0577997 70.1056 0.0128558
196 -0.198189 0.0101963 11.0049 0.000636239 0.524751 6.09158e-05 4897.23 0.0510315 67.9954 0.0281437
197 -0.198189 0.0101963 11.0049 0.000636239 0.522274 6.23499e-05 4897.24 0.0522329 66.4993 0.0598665
198 -0.198189 0.0101963 11.0049 0.000636239 0.527034 6.61553e-05 4897.24 0.0554208 65.3644 0.0487717
