Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
117 -0.137136 0.0784261 11.0336 0.000193065 0.504031 7.18576e-05 4937.74 0.0601978 144.507 0.582305
118 -0.141544 0.0418667 11.0336 0.000193065 0.517419 5.61246e-05 4935.99 0.0470178 142.622 0.528338
119 -0.155589 0.0796038 11.0336 0.000193065 0.489621 5.45304e-05 5110.82 0.0456822 146.549 0.649858
120 -0.165182 0.0259569 11.0336 0.000193065 0.496977 5.45767e-05 4924.63 0.045721 146.786 0.616416
121 -0.102905 0.115699 11.0336 0.000193065 0.498034 5.74012e-05 4931.54 0.0480872 145.785 0.572375
122 -0.166356 0.0257018 11.0336 0.000193065 0.483646 5.32642e-05 4933.7 0.0446214 148.528 0.644876
123 -0.192598 0.00848407 11.0336 0.000193065 0.480249 5.18417e-05 4930.85 0.0434297 149.337 0.663108
124 -0.157013 0.0433965 11.0336 0.000193065 0.485047 5.16006e-05 4930.27 0.0432278 148.099 0.616137
125 -0.162936 0.014093 11.0336 0.000193065 0.467773 5.12446e-05 4939.96 0.0429296 151.118 0.727828
126 -0.103773 0.000902972 11.0336 0.000193065 0.467937 5.25512e-05 4928.01 0.0440241 151.899 0.741812
127 -0.12677 0.0938667 11.0336 0.000193065 0.472057 5.26143e-05 4933.61 0.044077 150.482 0.68954
128 -0.154329 0.0628953 11.0336 0.000193065 0.453139 4.75673e-05 4934.04 0.0398489 154.6 0.837916
129 -0.122273 0.0563557 11.0336 0.000193065 0.452854 4.48782e-05 4937.63 0.0375961 154.35 0.764077
130 -0.0841613 0.0323398 11.0336 0.000193065 0.438333 5.39444e-05 4938.91 0.0451913 157.841 0.919236
131 -0.0977062 0.0594166 11.0336 0.000193065 0.439851 5.56531e-05 4936.63 0.0466227 157.04 0.879891
132 -0.130501 0.0464979 11.0336 0.000193065 0.430305 4.75296e-05 4939.69 0.0398173 160.339 1.03006
133 -0.170889 0.0146431 11.0336 0.000193065 0.420652 4.80733e-05 4937.3 0.0402728 164.252 1.25104
134 -0.150334 0.0481898 11.0336 0.000193065 0.410077 5.33586e-05 4941.13 0.0447006 168.049 1.80134
135 -0.668897 0.00405605 11.0336 0.000193065 0.520298 6.27806e-05 4916.32 0.0525937 66.2438 0.179744
136 -0.668897 0.00405605 11.0336 0.000193065 0.508358 6.01889e-05 4916.02 0.0504225 63.8328 0.0350334
137 -0.668897 0.00405605 11.0336 0.000193065 0.499124 6.1075e-05 4921.32 0.0511648 62.2234 0.131629
138 -0.668897 0.00405605 11.0336 0.000193065 0.510931 6.18904e-05 4913.94 0.051848 60.9376 0.0720991
139 -0.668897 0.00405605 11.0336 0.000193065 0.514398 6.79073e-05 4920.17 0.0568885 66.4644 0.149107
