Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
131 -0.0977062 0.0594166 11.0336 0.000193065 0.449523 8.84085e-05 4896.14 0.0740632 155.821 0.35782
132 -0.130501 0.0464979 11.0336 0.000193065 0.442268 7.53392e-05 4895.8 0.0631145 158.903 0.242
133 -0.170889 0.0146431 11.0336 0.000193065 0.427188 7.84373e-05 4895.74 0.0657099 162.649 0.299572
134 -0.150334 0.0481898 11.0336 0.000193065 0.422489 8.62128e-05 4895.82 0.0722238 165.376 0.206493
135 -0.668897 0.00405605 11.0336 0.000193065 0.521387 0.00010036 4897.07 0.0840753 66.3726 0.225184
136 -0.668897 0.00405605 11.0336 0.000193065 0.508769 9.49171e-05 4896.94 0.0795157 63.9502 0.0637586
137 -0.668897 0.00405605 11.0336 0.000193065 0.508806 0.000103988 4897 0.087115 62.1425 0.146226
138 -0.668897 0.00405605 11.0336 0.000193065 0.51656 9.70196e-05 4897.23 0.081277 60.754 0.024118
139 -0.668897 0.00405605 11.0336 0.000193065 0.521654 0.000108867 4897.13 0.0912019 66.6463 0.0867497
140 -0.668897 0.00405605 11.0336 0.000193065 0.511094 0.000113086 4897.14 0.0947367 64.21 0.0130944
141 -0.668897 0.00405605 11.0336 0.000193065 0.508867 9.36259e-05 4897.05 0.078434 62.3899 0.117458
142 -0.668897 0.00405605 11.0336 0.000193065 0.512196 0.000112497 4897.17 0.094243 61.0277 0.133965
143 -0.668897 0.00405605 11.0336 0.000193065 0.727934 0.000167512 4897.37 0.140331 56.6079 0.0380499
144 -0.668897 0.00405605 11.0336 0.000193065 0.736647 0.000169534 4888.31 0.142025 67.4347 2.4056e-11
145 -0.668897 0.00405605 11.0336 0.000193065 0.730446 0.000186587 4897.41 0.156311 52.1404 0.0983253
146 -0.668897 0.00405605 11.0336 0.000193065 0.738695 0.000218224 4897.36 0.182815 50.8443 0.0631806
147 -0.668897 0.00405605 11.0336 0.000193065 0.732213 0.000191989 4897.43 0.160837 56.9027 0.327116
148 -0.668897 0.00405605 11.0336 0.000193065 0.723986 0.000167973 4897.38 0.140717 54.3236 0.0210948
149 -0.668897 0.00405605 11.0336 0.000193065 0.71874 0.00016202 4897.38 0.13573 52.3764 0.0147972
150 -0.668897 0.00405605 11.0336 0.000193065 0.71875 0.000165789 4897.42 0.138888 50.9777 0.0303132
151 -0.668897 0.00405605 11.0336 0.000193065 0.520714 9.74679e-05 4896.89 0.0816525 52.1678 0.294559
152 -0.668897 0.00405605 11.0336 0.000193065 0.507308 9.34676e-05 4896.91 0.0783014 47.1819 0.0850343
153 -0.668897 0.00405605 11.0336 0.000193065 0.505138 8.71498e-05 4896.94 0.0730087 43.8896 0.147378
154 -0.668897 0.00405605 11.0336 0.000193065 0.511111 0.000103 4896.95 0.0862874 41.313 0.161855
155 -0.668897 0.00405605 11.0336 0.000193065 0.519384 0.000116488 4896.93 0.0975862 51.7145 0.0864169
156 -0.668897 0.00405605 11.0336 0.000193065 0.507954 9.22503e-05 4896.93 0.0772816 47.3868 0.165228
157 -0.668897 0.00405605 11.0336 0.000193065 0.506807 8.91391e-05 4896.95 0.0746752 43.5851 0.13277
158 -0.668897 0.00405605 11.0336 0.000193065 0.507402 0.000101674 4897.03 0.0851766 41.3609 0.184605
159 -0.668897 0.00405605 11.0336 0.000193065 0.723311 0.000165375 4897.3 0.138541 42.0314 0.0404876
160 -0.668897 0.00405605 11.0336 0.000193065 0.719065 0.000166361 4897.36 0.139367 37.9143 0.173929
161 -0.668897 0.00405605 11.0336 0.000193065 0.710916 0.000171821 4897.51 0.143941 33.8258 0.234425
162 -0.668897 0.00405605 11.0336 0.000193065 0.723534 0.000160622 4897.33 0.134559 31.9017 0.0541648
163 -0.668897 0.00405605 11.0336 0.000193065 0.738101 0.000210732 4897.23 0.176538 42.4472 0.18134
164 -0.668897 0.00405605 11.0336 0.000193065 0.719972 0.000177923 4897.27 0.149053 38.458 0.0565771
165 -0.668897 0.00405605 11.0336 0.000193065 0.713605 0.000188851 4897.29 0.158207 35.062 0.70892
166 -0.668897 0.00405605 11.0336 0.000193065 0.71879 0.000197706 4897.38 0.165626 32.3549 0.0150512
167 -0.668897 0.00405605 11.0336 0.000193065 0.720196 0.000168206 4897.28 0.140913 45.8223 0.0960393
168 -0.668897 0.00405605 11.0336 0.000193065 0.723456 0.000156866 4890.11 0.131412 54.4973 2.70809e-11
169 -0.668897 0.00405605 11.0336 0.000193065 0.709838 0.000150214 4897.31 0.12584 39.1963 0.108965
170 -0.668897 0.00405605 11.0336 0.000193065 0.716091 0.000151551 4897.29 0.12696 36.9739 0.0674771
171 -0.668897 0.00405605 11.0336 0.000193065 0.731752 0.000176128 4884.56 0.147549 65.6445 3.82519e-11
172 -0.668897 0.00405605 11.0336 0.000193065 0.715948 0.000202152 4897.01 0.16935 43.0511 0.599293
173 -0.668897 0.00405605 11.0336 0.000193065 1.69079 6.65398e-07 4811.98 0.000557429 36.2713 0.0728859
174 -0.668897 0.00405605 11.0336 0.000193065 0.731938 0.000273116 4907.61 0.228799 37.0211 0.0343517
175 -0.668897 0.00405605 11.0336 0.000193065 0.517159 9.80254e-05 4897.02 0.0821196 71.6762 23.5386
176 -0.668897 0.00405605 11.0336 0.000193065 0.50466 8.97079e-05 4896.99 0.0751517 51.1234 0.132652
177 -0.668897 0.00405605 11.0336 0.000193065 0.499771 8.63885e-05 4896.85 0.072371 48.0856 0.211201
178 -0.668897 0.00405605 11.0336 0.000193065 0.508985 9.8163e-05 4897.06 0.0822349 45.9043 0.162209
179 -0.668897 0.00405605 11.0336 0.000193065 0.520624 0.000108917 4897 0.0912437 54.9468 0.153497
180 -0.668897 0.00405605 11.0336 0.000193065 0.507573 0.000106424 4897.1 0.0891556 51.0427 0.127118
181 -0.668897 0.00405605 11.0336 0.000193065 0.519122 0.000515419 4897.26 0.431786 47.8163 0.0725205
182 -0.668897 0.00405605 11.0336 0.000193065 0.50782 0.000168017 4896.95 0.140754 45.9775 0.203628
183 -0.668897 0.00405605 11.0336 0.000193065 0.730549 0.000170893 4897.43 0.143164 60.2733 0.0470999
