Spectrum	t0	t0_Err	L0	L0_Err	L1	L1_Err	E1	E1_Err	theta	theta_Err
22	0.0817718	0.0177244	11.0049	0.000636239	0.570132	6.2988e-05	4917.04	0.0527674	139.179	0.507359
23	-0.0226784	0.0246723	11.0049	0.000636239	0.55674	6.06534e-05	4917.29	0.0508116	140.274	0.507686
24	0.00133781	0.0820521	11.0049	0.000636239	0.555366	5.97071e-05	4907.55	0.0500189	141.375	0.489949
25	-0.0583285	0.00110281	11.0049	0.000636239	0.555889	5.42677e-05	4903.84	0.0454621	141.516	0.522836
26	-0.00272881	0.00512735	11.0049	0.000636239	0.565652	5.58081e-05	4906.22	0.0467526	139.984	0.159774
27	-0.0112172	0.00343019	11.0049	0.000636239	0.542902	6.14667e-05	4915.06	0.051493	142.222	0.510509
28	-0.135807	0.0153997	11.0049	0.000636239	0.544161	5.46831e-05	4902.53	0.0458101	143.435	0.538767
29	-0.150149	0.0142591	11.0049	0.000636239	0.542911	5.14996e-05	4907.43	0.0431432	143.561	0.543321
30	0.00955569	0.0585875	11.0049	0.000636239	0.547904	5.19381e-05	4908.61	0.0435105	142.373	0.514393
31	0.142149	0.0499447	11.0049	0.000636239	0.521945	5.57469e-05	4915.36	0.0467013	145.326	0.577247
32	0.0142646	0.0284965	11.0049	0.000636239	0.522626	5.16115e-05	4903.81	0.0432369	146.171	0.591212
33	0.0555441	0.00491129	11.0049	0.000636239	0.523532	5.39875e-05	4910.59	0.0452274	145.554	0.573422
34	0.0271431	0.00994585	11.0049	0.000636239	0.507961	5.36813e-05	4912.83	0.0449709	147.696	0.633885
35	-0.056123	0.00121628	11.0049	0.000636239	0.512885	4.89238e-05	4899.91	0.0409853	148.47	0.691176
36	-0.000485706	0.0309781	11.0049	0.000636239	0.513011	5.16567e-05	4910.61	0.0432748	147.681	0.649704
37	-0.00614271	0.0600291	11.0049	0.000636239	0.497573	6.01075e-05	4913.16	0.0503544	149.874	0.589703
38	-0.0266507	0.017594	11.0049	0.000636239	0.494909	4.66837e-05	4907.01	0.0391087	151.219	0.705006
39	0.0643298	0.046165	11.0049	0.000636239	0.497471	4.99981e-05	4914.16	0.0418853	150.303	0.711379
40	-0.00451292	0.0449944	11.0049	0.000636239	0.482314	4.37846e-05	4908.93	0.03668	153.533	0.78166
41	-0.0190319	0.000606973	11.0049	0.000636239	0.486	4.42832e-05	4910.37	0.0370977	153.514	0.685251
42	0.0660233	0.044453	11.0049	0.000636239	0.468771	4.59726e-05	4908.55	0.038513	156.582	0.864806
43	-0.059571	0.0703523	11.0049	0.000636239	0.475047	4.42014e-05	4906.64	0.0370292	156.37	0.843564
44	-0.0958013	0.00533095	11.0049	0.000636239	0.451879	4.53141e-05	4912.23	0.0379614	163.036	1.21727
45	-0.0158031	0.0291869	11.0049	0.000636239	0.461839	4.72154e-05	4908.74	0.0395541	159.544	0.9914
46	-0.120844	0.00228337	11.0049	0.000636239	0.440541	5.93606e-05	4918.04	0.0497287	167.136	1.99477
47	-0.977986	0.230406	11.0049	0.000636239	0.665802	9.34086e-05	4899.48	0.0782519	131.542	0.400333
48	-0.234934	0.0678416	11.0049	0.000636239	0.632955	8.19024e-05	4910.15	0.0686128	133.273	0.410995
49	-0.089613	0.0257033	11.0049	0.000636239	0.620019	7.78032e-05	4904.82	0.0651787	133.663	0.481376
50	-0.258645	0.0269665	11.0049	0.000636239	0.626346	7.75993e-05	4901.11	0.0650078	133.933	0.417382
51	-0.250182	0.021056	11.0049	0.000636239	0.63445	7.79557e-05	4910.66	0.0653065	133.065	0.432135
52	-10.233	3.55356	11.0049	0.000636239	0.95121	9.63714e-05	4655.52	0.080734	125.676	0.366851
53	-0.395466	0.0584819	11.0049	0.000636239	0.626849	7.62944e-05	4910.83	0.0639147	134.118	0.408241
54	-0.228386	0.0839398	11.0049	0.000636239	0.611181	7.09869e-05	4908.46	0.0594684	135.411	0.49077
55	-3.91	3.55083	11.0049	0.000636239	0.72019	6.51224e-05	4830.12	0.0545555	133.237	0.43333
56	-0.111517	0.00562985	11.0049	0.000636239	0.607352	7.2721e-05	4904.13	0.0609212	135.301	0.42943
57	-0.238651	0.00778103	11.0049	0.000636239	0.62355	7.52439e-05	4906.89	0.0630346	133.902	0.448039
58	-0.325001	0.123871	11.0049	0.000636239	0.604249	7.28071e-05	4912.25	0.0609933	135.84	0.44221
59	-0.206905	0.0575747	11.0049	0.000636239	0.591094	6.49523e-05	4915.23	0.054413	137.25	0.435942
